sales,quantity,discount,category,subcategory,ship_mode,segment,country,city,state,region,target,order_month,order_year
15.25,1,0.0,1,7,3,1,0,266,3,3,1,3,2020
196.752,6,0.2,2,0,0,0,0,267,4,3,1,6,2017
56.56,4,0.0,0,9,3,1,0,247,19,1,1,10,2020
32.7,3,0.0,1,14,3,1,0,247,19,1,1,10,2020
866.4,4,0.0,0,5,2,0,0,215,22,2,1,8,2020
28.4,2,0.0,0,9,2,1,0,64,20,0,1,11,2020
287.92,8,0.0,1,3,2,1,0,64,20,0,1,11,2020
69.99,1,0.0,2,11,0,2,0,328,30,1,1,9,2017
6.672,6,0.2,1,2,3,1,0,434,41,0,1,10,2020
189.588,2,0.7,1,3,3,2,0,164,31,2,0,4,2019
408.744,7,0.2,2,0,3,2,0,164,31,2,1,4,2019
291.96,5,0.2,2,0,3,2,0,164,31,2,1,4,2019
4.768,2,0.2,1,14,3,2,0,164,31,2,0,4,2019
714.3,5,0.0,1,14,0,0,0,269,19,1,1,6,2019
4.812,2,0.7,1,3,3,0,0,216,8,2,0,12,2017
247.8,5,0.2,2,0,3,0,0,216,8,2,0,12,2017
1007.979,3,0.3,2,11,2,2,0,80,11,0,1,6,2019
313.488,7,0.2,1,12,2,2,0,80,11,0,1,6,2019
31.872,8,0.2,1,12,3,1,0,207,41,0,1,9,2020
207.846,3,0.1,0,5,2,1,0,329,30,1,1,1,2020
12.22,1,0.0,0,9,2,0,0,123,20,0,1,9,2019
194.94,3,0.0,1,14,2,0,0,123,20,0,1,9,2019
70.95,3,0.0,1,14,2,0,0,123,20,0,1,9,2019
91.36,4,0.0,1,12,2,0,0,123,20,0,1,9,2019
242.94,3,0.0,0,5,2,0,0,123,20,0,1,9,2019
22.05,7,0.0,1,10,2,0,0,123,20,0,1,9,2019
2.91,1,0.0,0,9,2,0,0,94,12,0,1,3,2020
59.52,3,0.0,1,2,2,0,0,23,30,1,1,4,2019
161.94,3,0.0,1,14,2,0,0,23,30,1,1,4,2019
263.88,6,0.0,1,2,2,0,0,23,30,1,1,4,2019
30.48,3,0.0,1,2,2,0,0,23,30,1,1,4,2019
9.84,3,0.0,1,2,2,0,0,23,30,1,1,4,2019
35.12,4,0.0,2,13,2,0,0,23,30,1,1,4,2019
284.364,2,0.4,0,16,3,1,0,2,33,1,0,10,2020
665.408,2,0.2,1,14,3,1,0,2,33,1,1,10,2020
63.88,4,0.0,2,0,3,1,0,336,34,0,1,12,2019
129.568,2,0.2,0,5,3,0,0,96,3,3,0,2,2017
747.558,3,0.3,0,5,3,0,0,116,11,0,0,9,2019
8.928,2,0.2,1,7,3,0,0,116,11,0,1,9,2019
103.92,4,0.0,1,1,3,0,0,452,45,3,1,12,2018
899.91,9,0.0,2,0,3,0,0,452,45,3,1,12,2018
51.312,3,0.2,1,3,3,0,0,452,45,3,1,12,2018
23.56,5,0.2,0,9,3,2,0,375,1,3,1,4,2019
1272.63,6,0.5,0,16,3,2,0,375,1,3,0,4,2019
28.485,5,0.7,1,3,3,2,0,375,1,3,0,4,2019
185.376,2,0.2,1,15,3,2,0,375,1,3,0,4,2019
78.272,2,0.2,1,1,3,2,0,375,1,3,1,4,2019
254.744,7,0.6,0,9,3,2,0,361,11,0,0,1,2018
205.3328,2,0.32,0,4,3,1,0,8,41,0,0,3,2020
4.788,3,0.8,1,3,2,0,0,80,11,0,0,12,2019
55.48,1,0.0,1,12,3,1,0,257,30,1,1,12,2018
340.92,3,0.0,1,14,2,0,0,438,3,3,1,11,2017
222.666,2,0.15,0,4,2,0,0,438,3,3,1,11,2017
703.968,4,0.2,2,13,2,0,0,438,3,3,1,11,2017
92.52,6,0.0,1,14,2,0,0,438,3,3,1,11,2017
62.65,7,0.0,1,12,2,0,0,438,3,3,1,11,2017
94.85,5,0.0,1,12,2,0,0,438,3,3,1,11,2017
95.76,6,0.2,2,13,3,1,0,266,3,3,1,7,2019
40.2,3,0.0,0,9,3,0,0,488,30,1,1,10,2019
14.7,5,0.0,1,2,3,1,0,329,30,1,1,6,2019
704.25,5,0.0,1,14,3,1,0,329,30,1,1,6,2019
9.09,3,0.0,2,0,3,0,0,141,3,3,1,10,2017
5.96,2,0.0,1,2,3,0,0,329,30,1,1,7,2017
159.98,2,0.0,2,0,3,0,0,329,30,1,1,7,2017
29.6,2,0.0,1,10,0,2,0,266,3,3,1,6,2020
514.165,5,0.15,0,4,0,2,0,266,3,3,0,6,2020
279.96,5,0.2,2,13,0,2,0,266,3,3,1,6,2020
2735.952,6,0.2,2,13,0,0,0,80,11,0,1,10,2017
7.992,1,0.2,2,13,2,2,0,209,41,0,1,6,2017
63.984,2,0.2,2,0,2,2,0,209,41,0,1,6,2017
70.368,2,0.2,1,2,2,2,0,209,41,0,1,6,2017
449.15,5,0.0,1,14,3,0,0,410,30,1,1,9,2017
11.07,3,0.0,1,7,3,0,0,410,30,1,1,9,2017
93.98,2,0.0,2,0,3,0,0,452,45,3,1,5,2019
189.882,3,0.4,0,16,2,0,0,289,40,2,0,3,2019
105.42,2,0.0,1,7,3,0,0,150,2,2,1,12,2018
119.616,8,0.2,1,3,3,0,0,104,3,3,1,7,2019
255.76,4,0.0,0,9,3,0,0,104,3,3,1,7,2019
241.568,2,0.2,0,5,3,0,0,104,3,3,1,7,2019
69.3,9,0.0,0,9,3,0,0,104,3,3,1,7,2019
22.62,2,0.7,1,3,3,1,0,362,4,3,0,5,2019
14.952,2,0.7,1,3,3,1,0,362,4,3,0,5,2019
801.568,2,0.2,0,5,3,1,0,362,4,3,1,5,2019
2.376,3,0.7,1,3,3,1,0,362,4,3,0,5,2019
32.792,1,0.2,1,12,3,1,0,362,4,3,1,5,2019
15.92,5,0.2,1,3,2,1,0,329,30,1,1,11,2020
2.74,1,0.0,1,2,3,0,0,21,9,2,1,3,2018
8.34,3,0.0,1,2,3,0,0,21,9,2,1,3,2018
46.74,3,0.0,1,14,3,0,0,21,9,2,1,3,2018
6354.95,5,0.0,1,3,3,0,0,21,9,2,1,3,2018
126.3,3,0.0,0,9,0,0,0,167,23,0,1,11,2020
38.04,2,0.0,2,0,0,0,0,167,23,0,1,11,2020
7.152,3,0.2,1,2,0,0,0,330,33,1,1,10,2019
6.63,3,0.0,1,2,3,0,0,266,3,3,1,12,2020
5.88,2,0.0,1,2,3,0,0,266,3,3,1,12,2020
2999.95,5,0.0,2,6,3,2,0,175,24,3,1,1,2020
51.45,3,0.0,1,14,3,2,0,175,24,3,1,1,2020
11.96,2,0.0,1,12,3,2,0,175,24,3,1,1,2020
1126.02,3,0.0,1,14,3,2,0,175,24,3,1,1,2020
18.392,1,0.2,2,0,3,0,0,207,41,0,1,3,2018
129.568,2,0.2,1,14,3,0,0,207,41,0,0,3,2018
14.112,9,0.8,1,3,3,0,0,207,41,0,0,3,2018
210.98,2,0.0,0,16,0,1,0,123,20,0,1,1,2020
55.176,3,0.2,2,13,0,0,0,266,3,3,0,5,2019
66.26,2,0.0,2,0,0,0,0,266,3,3,1,5,2019
22.2,5,0.0,1,8,3,0,0,247,19,1,1,12,2018
683.952,3,0.2,0,5,3,2,0,238,8,2,1,10,2020
45.696,3,0.2,0,9,3,2,0,238,8,2,1,10,2020
36.336,3,0.2,1,14,3,0,0,374,36,1,0,9,2018
666.248,1,0.2,1,15,3,0,0,374,36,1,0,9,2018
52.512,6,0.2,1,7,3,0,0,374,36,1,1,9,2018
190.72,1,0.2,0,5,2,1,0,266,3,3,1,11,2018
47.94,3,0.0,0,9,3,0,0,266,3,3,1,9,2020
979.95,5,0.0,2,13,2,0,0,310,0,2,1,5,2019
22.75,5,0.0,1,3,2,0,0,310,0,2,1,5,2019
16.768,2,0.2,1,14,3,0,0,293,1,3,1,7,2019
42.616,7,0.8,1,3,2,0,0,80,11,0,0,9,2020
10.752,4,0.2,1,3,3,2,0,329,30,1,1,12,2018
152.94,3,0.0,1,1,3,0,0,194,15,2,1,12,2018
283.92,4,0.0,0,5,3,0,0,194,15,2,1,12,2018
468.9,6,0.0,2,0,0,0,0,177,47,0,1,2,2017
380.864,8,0.2,2,13,0,1,0,489,1,3,1,7,2019
646.776,9,0.2,1,14,3,0,0,464,33,1,0,12,2018
58.112,2,0.2,2,0,3,0,0,154,41,0,1,5,2017
100.792,1,0.2,2,13,3,0,0,154,41,0,1,5,2017
66.112,4,0.6,0,9,3,0,0,154,41,0,0,5,2017
41.28,6,0.2,1,3,0,2,0,329,30,1,1,11,2020
13.36,2,0.0,1,12,0,2,0,329,30,1,1,11,2020
250.272,9,0.2,1,14,2,1,0,80,11,0,1,11,2018
11.364,3,0.8,1,3,2,1,0,80,11,0,0,11,2018
8.72,5,0.2,1,15,2,1,0,80,11,0,0,11,2018
1121.568,2,0.2,0,5,2,0,0,438,3,3,0,4,2019
34.504,1,0.2,0,9,0,0,0,216,8,2,1,9,2020
10.824,3,0.2,1,8,3,0,0,207,41,0,1,11,2020
1295.78,2,0.0,1,14,2,1,0,9,3,3,1,6,2020
19.456,4,0.2,1,2,2,0,0,521,31,2,1,3,2017
20.7,2,0.0,1,10,3,0,0,266,3,3,1,6,2019
1335.68,4,0.2,0,16,3,0,0,266,3,3,0,6,2019
32.4,5,0.0,1,12,3,0,0,266,3,3,1,6,2019
42.6,3,0.0,0,9,2,0,0,438,3,3,1,11,2020
84.056,7,0.2,1,3,2,0,0,438,3,3,1,11,2020
13.0,5,0.2,1,1,2,0,0,473,8,2,1,9,2017
13.128,3,0.2,0,9,2,0,0,473,8,2,1,9,2017
3.96,2,0.0,1,8,0,0,0,452,45,3,0,12,2018
2.61,1,0.0,1,10,0,0,0,452,45,3,1,12,2018
374.376,3,0.2,2,13,0,0,0,266,3,3,1,12,2020
91.84,8,0.0,1,12,3,1,0,452,45,3,1,10,2020
81.088,7,0.2,1,3,3,1,0,452,45,3,1,10,2020
19.44,3,0.0,1,12,3,1,0,452,45,3,1,10,2020
451.152,3,0.2,0,5,3,1,0,452,45,3,0,10,2020
72.45,7,0.0,1,10,3,0,0,329,30,1,1,12,2020
13.96,4,0.0,1,8,3,0,0,329,30,1,1,12,2020
33.264,7,0.2,1,3,3,0,0,329,30,1,1,12,2020
14.85,3,0.0,2,13,3,0,0,329,30,1,1,12,2020
8.82,3,0.0,1,2,3,0,0,283,45,3,1,11,2019
160.72,14,0.0,1,12,2,0,0,262,3,3,1,9,2018
19.92,4,0.0,1,12,2,0,0,262,3,3,1,9,2018
7.3,2,0.0,1,15,2,0,0,262,3,3,1,9,2018
69.712,2,0.2,1,14,3,0,0,80,11,0,1,7,2020
8.792,1,0.6,0,9,3,0,0,80,11,0,0,7,2020
51.52,4,0.0,1,15,3,0,0,266,3,3,1,9,2018
470.376,3,0.2,2,13,3,0,0,120,4,3,1,12,2020
105.584,2,0.2,2,13,3,0,0,120,4,3,1,12,2020
31.152,3,0.2,1,1,3,0,0,120,4,3,1,12,2020
6.783,7,0.7,1,3,3,0,0,120,4,3,0,12,2020
406.368,4,0.2,2,13,3,0,0,120,4,3,1,12,2020
70.98,1,0.0,0,5,3,0,0,407,15,2,1,7,2018
294.93,3,0.0,1,10,3,0,0,407,15,2,1,7,2018
84.784,2,0.2,2,13,3,0,0,430,35,3,0,3,2019
20.736,4,0.2,1,12,3,0,0,430,35,3,1,3,2019
16.821,3,0.7,1,3,3,0,0,430,35,3,0,3,2019
10.368,2,0.2,1,12,3,0,0,430,35,3,1,3,2019
9.344,2,0.2,1,2,3,0,0,243,41,0,1,1,2017
31.2,3,0.2,2,0,3,0,0,243,41,0,1,1,2017
76.12,2,0.0,1,1,3,0,0,437,3,3,1,8,2017
1199.976,3,0.2,2,6,3,0,0,437,3,3,1,8,2017
445.96,5,0.2,2,13,3,0,0,437,3,3,1,8,2017
327.76,8,0.0,0,9,3,0,0,437,3,3,1,8,2017
11.632,2,0.2,1,15,0,0,0,374,36,1,1,7,2019
143.982,3,0.4,2,13,3,0,0,374,36,1,0,7,2019
494.376,4,0.4,2,13,3,0,0,374,36,1,0,7,2019
5.84,2,0.2,1,15,3,0,0,374,36,1,1,7,2019
142.776,1,0.2,1,14,3,0,0,473,8,2,1,3,2017
45.696,3,0.2,0,9,3,0,0,473,8,2,1,3,2017
7.218,3,0.7,1,3,3,0,0,473,8,2,0,3,2017
43.188,4,0.7,1,3,3,0,0,473,8,2,0,3,2017
131.904,3,0.2,1,12,3,0,0,473,8,2,1,3,2017
3.282,2,0.7,1,3,3,0,0,374,36,1,0,5,2017
21.168,9,0.2,1,2,3,0,0,374,36,1,1,5,2017
55.188,2,0.4,2,13,3,0,0,374,36,1,0,5,2017
369.576,3,0.2,2,13,0,1,0,109,41,0,1,4,2019
15.712,4,0.2,1,10,0,1,0,109,41,0,1,4,2019
8.448,2,0.2,1,12,2,1,0,374,36,1,1,9,2019
728.946,9,0.4,2,13,2,1,0,374,36,1,0,9,2019
119.94,10,0.4,2,13,2,0,0,182,33,1,1,11,2020
3.648,2,0.7,1,3,2,0,0,182,33,1,0,11,2020
40.48,2,0.0,0,9,2,1,0,329,30,1,1,8,2020
9.94,2,0.0,0,9,2,1,0,329,30,1,1,8,2020
107.424,9,0.2,1,3,2,1,0,329,30,1,1,8,2020
37.91,1,0.0,2,13,2,1,0,329,30,1,1,8,2020
88.02,3,0.0,0,9,2,1,0,329,30,1,1,8,2020
8.69,5,0.8,1,3,3,0,0,80,11,0,0,12,2017
301.96,2,0.0,0,5,3,1,0,114,20,0,1,11,2018
555.21,5,0.1,1,1,3,1,0,114,20,0,1,11,2018
523.48,4,0.0,1,14,3,1,0,114,20,0,1,11,2018
161.82,9,0.0,1,2,3,1,0,114,20,0,1,11,2018
35.56,7,0.0,0,9,3,2,0,329,30,1,1,9,2020
97.16,2,0.0,1,1,3,0,0,452,45,3,1,5,2020
15.24,5,0.2,1,3,3,0,0,438,3,3,1,12,2020
13.23,3,0.0,1,12,3,0,0,438,3,3,1,12,2020
243.384,3,0.2,1,14,2,0,0,24,4,3,0,12,2019
119.8,5,0.2,2,0,2,0,0,24,4,3,1,12,2019
300.768,4,0.2,2,13,2,0,0,24,4,3,1,12,2019
17.88,3,0.2,2,0,2,0,0,295,8,2,1,9,2020
235.944,3,0.2,1,10,2,0,0,295,8,2,1,9,2020
392.94,3,0.0,0,5,2,1,0,503,9,2,1,10,2018
18.882,3,0.7,1,3,3,0,0,24,4,3,0,8,2019
122.328,3,0.2,1,1,3,0,0,24,4,3,1,8,2019
1049.2,5,0.0,0,9,3,2,0,497,3,3,1,5,2019
15.424,4,0.2,1,3,3,2,0,497,3,3,1,5,2019
18.84,3,0.0,0,9,3,1,0,300,21,0,1,12,2019
330.4,2,0.0,1,14,2,0,0,303,3,3,1,7,2020
26.25,7,0.0,1,10,2,0,0,303,3,3,1,7,2020
132.52,4,0.0,2,0,3,0,0,411,20,0,1,6,2020
6.48,1,0.0,1,12,3,2,0,378,28,1,1,7,2020
209.3,2,0.0,1,1,3,2,0,94,12,0,1,12,2020
31.56,5,0.2,1,8,3,1,0,455,1,3,1,4,2019
30.144,2,0.2,1,1,3,1,0,455,1,3,1,4,2019
14.8,4,0.0,0,9,2,1,0,498,45,3,1,12,2019
302.376,3,0.2,2,13,2,1,0,498,45,3,1,12,2019
316.0,4,0.0,2,0,2,1,0,498,45,3,1,12,2019
379.4,10,0.0,1,12,3,2,0,329,30,1,1,10,2019
97.82,2,0.0,1,12,3,1,0,329,30,1,1,6,2020
103.12,8,0.0,2,0,3,1,0,329,30,1,1,6,2020
113.552,2,0.2,1,1,3,0,0,94,33,1,1,8,2019
3.318,2,0.7,1,3,3,0,0,94,33,1,0,8,2019
134.288,2,0.2,1,7,3,0,0,94,33,1,1,8,2019
701.372,2,0.3,0,5,1,2,0,24,11,0,0,9,2019
2.308,2,0.8,1,3,1,2,0,24,11,0,0,9,2019
999.432,7,0.2,1,14,3,0,0,16,41,0,1,8,2018
724.08,14,0.2,1,14,3,0,0,16,41,0,0,8,2018
918.785,5,0.3,0,16,3,0,0,16,41,0,0,8,2018
2.724,3,0.8,1,3,3,0,0,16,41,0,0,8,2018
459.95,5,0.0,1,14,3,1,0,329,30,1,1,3,2019
10.74,3,0.0,1,8,1,0,0,267,15,2,1,11,2019
23.76,3,0.2,1,15,2,1,0,109,41,0,1,6,2020
85.056,3,0.2,1,12,2,1,0,109,41,0,1,6,2020
381.576,3,0.2,2,13,2,1,0,109,41,0,1,6,2020
30.36,5,0.2,0,9,0,0,0,86,33,1,1,12,2017
23.976,3,0.6,0,9,3,2,0,80,11,0,0,6,2020
108.925,1,0.5,0,16,3,2,0,80,11,0,0,6,2020
36.352,8,0.2,1,12,3,2,0,80,11,0,1,6,2020
19.56,5,0.2,1,2,3,0,0,393,11,0,1,6,2020
61.44,3,0.0,1,1,0,0,0,94,12,0,1,12,2020
38.9,5,0.0,1,12,0,0,0,94,12,0,1,12,2020
99.39,3,0.0,2,0,0,0,0,94,12,0,1,12,2020
2.688,3,0.8,1,1,3,0,0,493,41,0,0,3,2020
27.816,3,0.2,2,0,3,0,0,493,41,0,1,3,2020
82.524,3,0.6,0,9,3,0,0,493,41,0,0,3,2020
182.994,3,0.8,1,3,3,0,0,493,41,0,0,3,2020
14.352,3,0.2,1,3,3,0,0,329,30,1,1,11,2019
64.96,2,0.0,1,14,3,0,0,329,30,1,1,11,2019
68.6,4,0.0,1,14,3,0,0,329,30,1,1,11,2019
7999.98,4,0.5,2,11,1,1,0,60,31,2,0,11,2020
167.44,2,0.2,1,1,1,1,0,60,31,2,1,11,2020
479.97,3,0.0,2,0,0,0,0,215,22,2,1,7,2017
14.62,2,0.0,1,10,0,0,0,215,22,2,1,7,2017
19.44,3,0.0,1,12,0,0,0,215,22,2,1,7,2017
191.984,2,0.2,0,4,3,0,0,329,30,1,1,12,2020
104.01,1,0.0,0,9,2,0,0,511,44,2,1,6,2017
284.82,1,0.0,2,13,2,0,0,511,44,2,1,6,2017
36.84,3,0.0,1,14,2,0,0,511,44,2,1,6,2017
166.24,1,0.0,2,0,3,0,0,266,3,3,1,3,2018
33.4,5,0.0,1,12,3,0,0,266,3,3,1,3,2018
198.272,8,0.2,1,2,0,2,0,78,36,1,1,5,2018
47.36,4,0.2,1,10,0,2,0,78,36,1,1,5,2018
200.984,7,0.2,1,7,0,2,0,78,36,1,1,5,2018
97.696,4,0.2,1,10,0,2,0,78,36,1,1,5,2018
2.696,1,0.2,1,2,0,2,0,78,36,1,1,5,2018
18.588,2,0.7,1,3,0,2,0,78,36,1,0,5,2018
4.896,3,0.7,1,3,0,2,0,78,36,1,0,5,2018
15.072,3,0.2,0,9,3,1,0,86,33,1,1,9,2020
209.88,3,0.0,0,9,2,1,0,452,45,3,1,11,2019
369.912,3,0.2,0,16,3,0,0,262,3,3,0,4,2018
10.368,2,0.2,1,12,3,1,0,68,31,2,1,9,2017
166.84,5,0.2,1,1,3,1,0,68,31,2,1,9,2017
15.216,1,0.2,2,0,3,1,0,68,31,2,1,9,2017
119.96,4,0.0,2,0,0,0,0,329,30,1,1,12,2017
883.92,5,0.2,0,4,0,0,0,329,30,1,0,12,2017
46.72,8,0.2,1,3,0,0,0,329,30,1,1,12,2017
55.48,1,0.0,1,12,0,2,0,329,30,1,1,4,2017
24.448,4,0.2,1,7,3,0,0,360,8,2,1,9,2020
281.34,6,0.0,1,1,3,1,0,316,30,1,1,5,2020
307.98,2,0.0,2,13,3,1,0,316,30,1,1,5,2020
299.97,3,0.0,2,0,3,1,0,316,30,1,1,5,2020
19.92,5,0.2,1,3,2,1,0,452,45,3,1,7,2017
9.94,2,0.0,0,9,0,0,0,124,6,1,1,1,2017
103.056,3,0.2,0,9,3,0,0,330,33,1,1,9,2020
59.808,3,0.2,1,3,3,2,0,351,42,3,1,6,2017
73.32,6,0.0,0,9,3,2,0,351,42,3,1,6,2017
146.82,3,0.0,1,12,3,2,0,266,3,3,1,2,2019
1652.94,3,0.0,0,16,3,1,0,123,20,0,1,12,2019
296.37,3,0.0,1,14,3,1,0,123,20,0,1,12,2019
129.92,5,0.2,0,9,3,2,0,374,36,1,1,10,2017
45.584,7,0.2,1,15,3,1,0,197,8,2,1,7,2019
17.568,2,0.2,1,7,3,0,0,25,41,0,1,9,2020
55.992,1,0.2,2,13,3,0,0,25,41,0,1,9,2020
182.72,8,0.0,1,12,0,0,0,343,30,1,1,12,2019
400.032,2,0.4,0,16,0,0,0,343,30,1,0,12,2019
33.63,3,0.0,1,14,0,0,0,343,30,1,1,12,2019
542.646,3,0.1,0,5,0,0,0,343,30,1,1,12,2019
6.3,2,0.0,1,10,0,0,0,343,30,1,1,12,2019
242.94,3,0.0,1,14,3,2,0,452,45,3,1,1,2020
179.97,3,0.0,2,0,3,2,0,452,45,3,1,1,2020
99.696,6,0.2,1,3,3,2,0,452,45,3,1,1,2020
27.936,4,0.2,1,3,3,2,0,452,45,3,1,1,2020
84.98,1,0.0,0,4,3,2,0,452,45,3,1,1,2020
18.72,5,0.2,1,3,3,2,0,452,45,3,1,1,2020
49.98,2,0.0,2,0,3,0,0,438,3,3,1,9,2017
11.784,3,0.2,1,10,3,2,0,321,11,0,1,1,2017
272.736,3,0.2,1,14,3,2,0,321,11,0,0,1,2017
3.54,2,0.8,1,3,3,2,0,321,11,0,0,1,2017
51.52,5,0.2,1,15,3,0,0,109,41,0,0,8,2019
3.528,1,0.2,1,12,3,0,0,109,41,0,1,8,2019
4.624,1,0.2,1,12,3,0,0,109,41,0,1,8,2019
55.168,4,0.2,1,15,3,0,0,109,41,0,1,8,2019
567.12,10,0.2,0,16,1,1,0,437,3,3,0,5,2017
359.32,4,0.0,1,14,1,1,0,437,3,3,1,5,2017
11.992,1,0.2,2,13,2,0,0,145,11,0,1,3,2019
58.05,3,0.0,1,3,3,0,0,487,20,0,1,10,2020
157.74,11,0.0,0,9,3,0,0,487,20,0,1,10,2020
56.98,7,0.0,1,2,3,0,0,487,20,0,1,10,2020
2.88,1,0.0,1,3,3,0,0,487,20,0,1,10,2020
1199.976,3,0.2,2,6,0,1,0,438,3,3,1,4,2019
79.92,4,0.0,0,9,3,0,0,266,3,3,1,12,2018
383.438,4,0.45,0,16,3,1,0,216,8,2,0,9,2019
24.56,2,0.0,1,14,3,0,0,105,21,0,1,12,2017
119.8,4,0.0,2,0,3,0,0,105,21,0,1,12,2017
13.128,3,0.2,1,3,3,1,0,329,30,1,1,7,2020
22.72,4,0.0,1,12,3,1,0,177,47,0,1,9,2020
58.32,9,0.0,1,12,3,0,0,266,3,3,1,8,2018
12.39,3,0.0,1,10,3,1,0,21,9,2,1,11,2020
107.982,3,0.4,2,13,3,0,0,94,33,1,0,2,2018
11.36,2,0.0,1,7,2,1,0,45,16,2,1,1,2017
50.94,3,0.0,1,7,2,1,0,45,16,2,1,1,2017
646.74,6,0.0,2,0,2,1,0,45,16,2,1,1,2017
5.64,3,0.0,1,3,2,1,0,45,16,2,1,1,2017
572.58,6,0.0,1,14,2,1,0,45,16,2,1,1,2017
310.88,2,0.2,0,9,3,1,0,429,8,2,1,5,2017
641.96,2,0.0,0,5,3,0,0,16,44,2,1,5,2019
18.28,2,0.0,1,3,3,1,0,121,13,0,1,1,2020
207.0,3,0.0,2,13,3,1,0,121,13,0,1,1,2020
32.35,5,0.0,1,3,3,1,0,121,13,0,1,1,2020
7.71,1,0.0,1,3,3,1,0,121,13,0,1,1,2020
40.3,2,0.0,1,2,3,1,0,121,13,0,1,1,2020
34.58,7,0.0,0,9,3,1,0,121,13,0,1,1,2020
32.76,7,0.2,1,2,3,0,0,83,33,1,1,6,2017
544.008,3,0.2,0,5,0,2,0,438,3,3,1,8,2018
59.94,3,0.0,1,12,0,2,0,438,3,3,1,8,2018
23.92,4,0.0,1,12,0,2,0,438,3,3,1,8,2018
4.28,1,0.0,1,12,0,2,0,438,3,3,1,8,2018
32.07,5,0.7,1,3,2,0,0,94,33,1,0,10,2018
24.0,2,0.2,2,0,2,0,0,94,33,1,0,10,2018
35.49,1,0.5,0,4,2,0,0,94,33,1,0,10,2018
47.984,2,0.2,2,0,2,0,0,94,33,1,1,10,2018
186.69,3,0.0,1,7,3,1,0,93,38,2,1,5,2018
17.456,2,0.2,1,3,2,0,0,241,3,3,1,3,2020
348.928,2,0.2,0,5,3,0,0,241,3,3,1,12,2018
143.96,4,0.0,1,3,3,0,0,407,44,2,1,6,2018
15.42,1,0.0,1,14,3,0,0,407,44,2,1,6,2018
43.04,8,0.0,1,3,3,0,0,407,44,2,1,6,2018
332.94,3,0.0,0,5,3,0,0,407,44,2,1,6,2018
1363.96,5,0.2,2,13,1,0,0,19,31,2,1,5,2019
9.96,2,0.0,1,10,3,0,0,438,3,3,1,9,2017
21.72,4,0.0,1,12,3,0,0,438,3,3,1,9,2017
20.16,7,0.0,1,3,3,0,0,410,21,0,1,9,2020
132.79,7,0.0,1,12,0,1,0,410,30,1,1,12,2018
12.96,2,0.0,1,12,0,1,0,410,30,1,1,12,2018
21.56,7,0.0,1,10,0,1,0,410,30,1,1,12,2018
283.92,5,0.2,0,5,3,0,0,236,3,3,1,11,2018
22.23,1,0.0,0,9,0,1,0,437,3,3,1,2,2020
215.968,2,0.2,2,13,0,1,0,437,3,3,1,2,2020
355.32,9,0.0,1,1,2,1,0,329,30,1,1,8,2019
12.96,2,0.0,1,12,3,1,0,308,16,2,1,3,2019
18.28,2,0.0,0,9,0,0,0,438,3,3,1,4,2020
43.176,3,0.2,1,2,3,0,0,120,4,3,1,11,2017
1983.968,4,0.2,2,13,3,0,0,120,4,3,1,11,2017
28.4,2,0.0,0,9,0,0,0,348,25,0,1,2,2018
149.97,3,0.0,2,0,0,0,0,348,25,0,1,2,2018
11.52,4,0.0,1,2,0,0,0,135,45,3,1,10,2017
1298.55,5,0.0,0,16,0,0,0,135,45,3,1,10,2017
213.92,4,0.0,1,1,0,0,0,135,45,3,1,10,2017
25.78,2,0.0,2,0,0,0,0,135,45,3,1,10,2017
18.28,2,0.0,0,9,1,0,0,446,3,3,1,5,2020
1399.93,7,0.0,2,0,1,0,0,446,3,3,1,5,2020
51.84,8,0.0,1,12,0,1,0,299,47,0,1,3,2018
5.344,1,0.2,1,12,3,0,0,374,36,1,1,9,2019
41.472,8,0.2,1,12,3,0,0,374,36,1,1,6,2017
3.168,3,0.7,1,3,3,0,0,374,36,1,0,6,2017
1228.465,5,0.3,0,5,3,0,0,374,36,1,0,6,2017
31.086,3,0.7,1,3,3,0,0,374,36,1,0,6,2017
335.52,4,0.2,1,12,3,0,0,374,36,1,1,6,2017
239.97,3,0.0,2,0,3,0,0,35,28,1,1,6,2020
9.82,2,0.0,1,10,3,0,0,35,28,1,1,6,2020
67.8,4,0.0,2,0,3,0,0,438,3,3,1,5,2017
167.97,3,0.0,2,0,3,0,0,438,3,3,1,5,2017
35.0,7,0.0,1,8,3,0,0,239,21,0,1,8,2020
37.24,4,0.0,1,15,3,0,0,239,21,0,1,8,2020
15.28,2,0.0,1,7,3,0,0,239,21,0,1,8,2020
301.96,2,0.0,0,5,2,0,0,151,15,2,1,6,2020
180.66,3,0.0,1,1,2,0,0,151,15,2,1,6,2020
191.98,2,0.0,2,13,2,0,0,151,15,2,1,6,2020
65.99,1,0.0,2,13,2,0,0,151,15,2,1,6,2020
35.216,2,0.2,1,2,3,1,0,473,8,2,1,7,2019
23.696,2,0.2,1,1,3,1,0,473,8,2,1,7,2019
265.475,1,0.5,2,11,3,1,0,473,8,2,0,7,2019
51.184,4,0.8,1,3,2,0,0,493,41,0,0,9,2017
9.664,2,0.2,1,12,3,2,0,93,40,2,1,11,2020
21.072,3,0.2,2,13,3,1,0,154,41,0,1,3,2019
60.45,3,0.0,1,2,3,1,0,329,30,1,1,11,2018
11.52,4,0.0,1,2,3,1,0,329,30,1,1,11,2018
186.048,4,0.2,0,4,3,1,0,329,30,1,1,11,2018
